ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,MAX_CONSECUTIVE_LOSE,SCORE
10,75,10,1,1,10,1,-11350.0,21.888412017167383,1281.862745098039,-421.5659340659341,233,3.040717101438164,11,-0.03764822953810432
25,800,175,2,5,10,1,-11387.5,25.925925925925924,6415.178571428572,-2530.0,54,2.535643704121965,7,-0.03777261796168836
50,10,200,2,1,10,1,-11387.5,84.98168498168498,430.7112068965517,-2714.939024390244,273,0.1586448914790218,3,-0.03777261796168836
50,10,200,1,1,10,1,-11387.5,84.98168498168498,430.7112068965517,-2714.939024390244,273,0.1586448914790218,3,-0.03777261796168836
50,200,50,2,5,10,1,-11425.0,18.867924528301888,2788.75,-914.2441860465116,53,3.05033386327504,12,-0.03789700638527241
50,400,75,2,5,10,1,-11500.0,15.09433962264151,5362.5,-1208.888888888889,53,4.435891544117647,10,-0.0381457832324405
100,400,100,2,5,10,1,-11550.0,20.37037037037037,5192.045454545455,-1596.8023255813953,54,3.2515267365076217,9,-0.03831163446388589
100,400,200,2,2,10,1,-11562.5,33.5483870967742,5238.461538461538,-2756.9174757281558,155,1.90011546757596,9,-0.038353097271747245
25,50,100,1,1,10,1,-11587.5,58.94308943089431,965.603448275862,-1500.990099009901,246,0.643311004458193,5,-0.03843602288746994
25,50,100,2,1,10,1,-11587.5,58.94308943089431,965.603448275862,-1500.990099009901,246,0.643311004458193,5,-0.03843602288746994
75,800,125,1,1,10,1,-11662.5,38.70967741935484,2780.833333333333,-1817.6973684210527,310,1.52986596209297,10,-0.03868479973463803
50,400,25,2,2,10,1,-11662.5,8.633093525179856,5486.458333333333,-610.2362204724409,139,8.990712365591397,24,-0.03868479973463803
50,200,50,1,5,10,1,-11687.5,18.867924528301888,2762.5,-914.2441860465116,53,3.021621621621622,12,-0.03876772535036073
50,800,75,1,5,10,1,-11687.5,24.52830188679245,2709.6153846153848,-1172.8125,53,2.310356842730944,7,-0.03876772535036073
50,12800,75,1,5,10,1,-11687.5,24.52830188679245,2709.6153846153848,-1172.8125,53,2.310356842730944,7,-0.03876772535036073
50,6400,75,1,5,10,1,-11687.5,24.52830188679245,2709.6153846153848,-1172.8125,53,2.310356842730944,7,-0.03876772535036073
50,3200,75,1,5,10,1,-11687.5,24.52830188679245,2709.6153846153848,-1172.8125,53,2.310356842730944,7,-0.03876772535036073
50,1600,75,1,5,10,1,-11687.5,24.52830188679245,2709.6153846153848,-1172.8125,53,2.310356842730944,7,-0.03876772535036073
100,400,75,2,5,10,1,-11700.0,16.666666666666664,5355.555555555556,-1331.111111111111,54,4.023372287145242,9,-0.038809188158222076
50,400,75,1,5,10,1,-11700.0,24.52830188679245,2708.653846153846,-1172.8125,53,2.3095369857959787,7,-0.038809188158222076
50,25,75,2,1,10,1,-11750.0,64.1025641025641,634.7857142857143,-1253.4438775510205,273,0.5064332960211662,5,-0.03897503938966747
50,25,75,1,1,10,1,-11750.0,64.1025641025641,634.7857142857143,-1253.4438775510205,273,0.5064332960211662,5,-0.03897503938966747
25,75,175,1,1,10,1,-12025.0,63.82113821138211,1302.3885350318471,-2432.584269662921,246,0.5353929774495815,3,-0.039887221162617136
25,75,175,2,1,10,1,-12025.0,63.82113821138211,1302.3885350318471,-2432.584269662921,246,0.5353929774495815,3,-0.039887221162617136
10,3200,50,2,5,10,1,-12062.5,9.615384615384617,6957.5,-996.808510638298,52,6.979775880469584,13,-0.040011609586201174
100,400,100,2,2,10,1,-12062.5,20.64516129032258,5332.8125,-1485.4674796747968,155,3.5899893959088733,12,-0.040011609586201174
10,6400,50,2,5,10,1,-12062.5,9.615384615384617,6957.5,-996.808510638298,52,6.979775880469584,13,-0.040011609586201174
10,1600,50,2,5,10,1,-12062.5,9.615384615384617,6957.5,-996.808510638298,52,6.979775880469584,13,-0.040011609586201174
10,12800,50,2,5,10,1,-12062.5,9.615384615384617,6957.5,-996.808510638298,52,6.979775880469584,13,-0.040011609586201174
50,1600,125,1,5,10,1,-12075.0,35.84905660377358,2611.184210526316,-1814.3382352941176,53,1.4391937290033596,7,-0.04005307239406253
50,3200,125,1,5,10,1,-12075.0,35.84905660377358,2611.184210526316,-1814.3382352941176,53,1.4391937290033596,7,-0.04005307239406253
50,6400,125,1,5,10,1,-12075.0,35.84905660377358,2611.184210526316,-1814.3382352941176,53,1.4391937290033596,7,-0.04005307239406253
50,800,125,1,5,10,1,-12075.0,35.84905660377358,2611.184210526316,-1814.3382352941176,53,1.4391937290033596,7,-0.04005307239406253
50,12800,125,1,5,10,1,-12075.0,35.84905660377358,2611.184210526316,-1814.3382352941176,53,1.4391937290033596,7,-0.04005307239406253
50,800,75,1,2,10,1,-12125.0,25.179856115107917,3060.3571428571427,-1146.514423076923,139,2.669270513530918,10,-0.04021892362550792
10,400,125,2,1,10,1,-12300.0,24.892703862660944,5292.887931034483,-1824.5,233,2.901007361487796,13,-0.040799402935566796
10,12800,150,1,5,10,1,-12337.5,34.61538461538461,3344.4444444444443,-2133.455882352941,52,1.5676182817316715,9,-0.04092379135915084
10,3200,150,1,5,10,1,-12337.5,34.61538461538461,3344.4444444444443,-2133.455882352941,52,1.5676182817316715,9,-0.04092379135915084
10,6400,150,1,5,10,1,-12337.5,34.61538461538461,3344.4444444444443,-2133.455882352941,52,1.5676182817316715,9,-0.04092379135915084
10,1600,150,1,5,10,1,-12337.5,34.61538461538461,3344.4444444444443,-2133.455882352941,52,1.5676182817316715,9,-0.04092379135915084
10,800,150,1,5,10,1,-12337.5,34.61538461538461,3344.4444444444443,-2133.455882352941,52,1.5676182817316715,9,-0.04092379135915084
50,400,50,2,5,10,1,-12362.5,11.320754716981131,5406.25,-953.191489361702,53,5.671735491071429,12,-0.04100671697487354
75,100,175,1,1,10,1,-12525.0,59.354838709677416,1597.078804347826,-2431.646825396825,310,0.6567889660897591,5,-0.041545733477071065
75,100,175,2,1,10,1,-12525.0,59.354838709677416,1597.078804347826,-2431.646825396825,310,0.6567889660897591,5,-0.041545733477071065
10,800,50,2,5,10,1,-12587.5,9.615384615384617,6852.5,-996.808510638298,52,6.87443970117396,13,-0.04175304751637781
75,50,125,1,1,10,1,-12800.0,63.2258064516129,976.4030612244898,-1791.008771929825,310,0.545169335029224,5,-0.04245791525002073
75,50,125,2,1,10,1,-12800.0,63.2258064516129,976.4030612244898,-1791.008771929825,310,0.545169335029224,5,-0.04245791525002073
25,10,10,2,1,10,1,-12850.0,46.34146341463415,450.0,-485.9848484848485,246,0.9259547934528448,9,-0.042623766481466124
25,10,10,1,1,10,1,-12850.0,46.34146341463415,450.0,-485.9848484848485,246,0.9259547934528448,9,-0.042623766481466124
100,400,125,1,2,10,1,-12900.0,40.0,2444.5564516129034,-1768.4139784946235,155,1.3823439993919586,7,-0.04278961771291152
100,400,125,2,5,10,1,-12950.0,24.074074074074076,5071.153846153846,-1923.780487804878,54,2.6360355967329023,6,-0.04295546894435691
25,6400,200,1,1,10,1,-12975.0,43.90243902439025,3403.935185185185,-2757.971014492753,246,1.2342171717171715,11,-0.04303839456007961
25,12800,200,1,1,10,1,-12975.0,43.90243902439025,3403.935185185185,-2757.971014492753,246,1.2342171717171715,11,-0.04303839456007961
25,1600,200,1,1,10,1,-12975.0,43.90243902439025,3403.935185185185,-2757.971014492753,246,1.2342171717171715,11,-0.04303839456007961
25,3200,200,1,1,10,1,-12975.0,43.90243902439025,3403.935185185185,-2757.971014492753,246,1.2342171717171715,11,-0.04303839456007961
50,800,175,2,1,10,1,-13037.5,28.93772893772894,5931.012658227848,-2482.409793814433,273,2.3892157825861395,12,-0.043245708599386354
75,50,175,2,1,10,1,-13050.0,70.0,982.4884792626729,-2432.795698924732,310,0.4038516179952643,4,-0.0432871714072477
75,50,175,1,1,10,1,-13050.0,70.0,982.4884792626729,-2432.795698924732,310,0.4038516179952643,4,-0.0432871714072477
25,75,75,1,1,10,1,-13137.5,46.7479674796748,1266.304347826087,-1211.9274809160306,246,1.044868086388268,8,-0.04357741106227714
25,75,75,2,1,10,1,-13137.5,46.7479674796748,1266.304347826087,-1211.9274809160306,246,1.044868086388268,8,-0.04357741106227714
10,800,150,2,5,10,1,-13200.0,21.153846153846157,6698.863636363636,-2119.2073170731705,52,3.1610232667634484,9,-0.04378472510158388
25,100,75,2,1,10,1,-13200.0,40.65040650406504,1628.125,-1205.5650684931506,246,1.350507776436333,8,-0.04378472510158388
25,100,75,1,1,10,1,-13200.0,40.65040650406504,1628.125,-1205.5650684931506,246,1.350507776436333,8,-0.04378472510158388
10,800,200,1,1,10,1,-13425.0,42.06008583690987,3643.112244897959,-2744.074074074074,233,1.3276289730361035,9,-0.04453105564308815
75,400,200,2,1,10,1,-13637.5,33.87096774193548,5306.309523809524,-2784.390243902439,310,1.9057348500016684,14,-0.045235923376731074
50,800,125,2,5,10,1,-13637.5,18.867924528301888,6533.75,-1836.6279069767445,53,3.557470718581829,7,-0.045235923376731074
50,400,175,1,5,10,1,-13762.5,43.39622641509434,2769.5652173913045,-2582.083333333333,53,1.0726087658123495,7,-0.04565055145534456
100,200,175,1,1,10,1,-13787.5,50.42253521126761,2328.0027932960893,-2446.0227272727275,355,0.9517502708945684,8,-0.04573347707106725
100,12800,150,1,2,10,1,-13850.0,44.516129032258064,2358.876811594203,-2053.6337209302324,155,1.1486356050511797,6,-0.045940791110373996
100,1600,150,1,2,10,1,-13850.0,44.516129032258064,2358.876811594203,-2053.6337209302324,155,1.1486356050511797,6,-0.045940791110373996
100,3200,150,1,2,10,1,-13850.0,44.516129032258064,2358.876811594203,-2053.6337209302324,155,1.1486356050511797,6,-0.045940791110373996
100,6400,150,1,2,10,1,-13850.0,44.516129032258064,2358.876811594203,-2053.6337209302324,155,1.1486356050511797,6,-0.045940791110373996
25,25,10,2,1,10,1,-13887.5,37.80487804878049,601.8817204301075,-456.61764705882354,246,1.3181306598791405,9,-0.04606517953395804
25,75,50,1,1,10,1,-13887.5,38.61788617886179,1272.6315789473683,-892.6324503311258,246,1.4257061554005572,8,-0.04606517953395804
25,75,50,2,1,10,1,-13887.5,38.61788617886179,1272.6315789473683,-892.6324503311258,246,1.4257061554005572,8,-0.04606517953395804
25,25,10,1,1,10,1,-13887.5,37.80487804878049,601.8817204301075,-456.61764705882354,246,1.3181306598791405,9,-0.04606517953395804
10,800,125,2,1,10,1,-13925.0,21.03004291845493,6540.816326530612,-1817.5271739130435,233,3.598744723276168,16,-0.04618956795754209
100,100,175,1,1,10,1,-13962.5,59.15492957746479,1607.9761904761904,-2425.086206896552,355,0.66305939389015,5,-0.04631395638112613
100,100,175,2,1,10,1,-13962.5,59.15492957746479,1607.9761904761904,-2425.086206896552,355,0.66305939389015,5,-0.04631395638112613
100,800,125,2,2,10,1,-13987.5,23.225806451612904,5688.194444444444,-1838.3403361344535,155,3.0942009662939896,12,-0.04639688199684883
50,800,150,2,1,10,1,-14062.5,26.00732600732601,5997.711267605634,-2177.722772277228,273,2.754120654822319,14,-0.04664565884401692
50,800,200,1,5,10,1,-14075.0,47.16981132075472,2631.5,-2852.2321428571427,53,0.9226107372045704,7,-0.046687121651878265
50,3200,200,1,5,10,1,-14075.0,47.16981132075472,2631.5,-2852.2321428571427,53,0.9226107372045704,7,-0.046687121651878265
50,6400,200,1,5,10,1,-14075.0,47.16981132075472,2631.5,-2852.2321428571427,53,0.9226107372045704,7,-0.046687121651878265
50,1600,200,1,5,10,1,-14075.0,47.16981132075472,2631.5,-2852.2321428571427,53,0.9226107372045704,7,-0.046687121651878265
50,12800,200,1,5,10,1,-14075.0,47.16981132075472,2631.5,-2852.2321428571427,53,0.9226107372045704,7,-0.046687121651878265
100,100,125,2,2,10,1,-14112.5,49.67741935483871,1633.6038961038962,-1793.5897435897436,155,0.9108013144825152,6,-0.04681151007546231
100,100,125,1,2,10,1,-14112.5,49.67741935483871,1633.6038961038962,-1793.5897435897436,155,0.9108013144825152,6,-0.04681151007546231
75,6400,125,2,2,10,1,-14137.5,22.666666666666664,5787.5,-1818.211206896552,150,3.183073549457714,13,-0.04689443569118501
75,1600,125,2,2,10,1,-14137.5,22.666666666666664,5787.5,-1818.211206896552,150,3.183073549457714,13,-0.04689443569118501
75,3200,125,2,2,10,1,-14137.5,22.666666666666664,5787.5,-1818.211206896552,150,3.183073549457714,13,-0.04689443569118501
75,12800,125,2,2,10,1,-14137.5,22.666666666666664,5787.5,-1818.211206896552,150,3.183073549457714,13,-0.04689443569118501
25,1600,175,2,1,10,1,-14187.5,26.82926829268293,6470.454545454545,-2451.3194444444443,246,2.6395803126022117,12,-0.0470602869226304
100,100,150,1,1,10,1,-14250.0,55.77464788732394,1610.669191919192,-2122.054140127389,355,0.7590141841633231,8,-0.04726760096193714
100,100,150,2,1,10,1,-14250.0,55.77464788732394,1610.669191919192,-2122.054140127389,355,0.7590141841633231,8,-0.04726760096193714
50,200,175,2,5,10,1,-14350.0,43.39622641509434,2744.021739130435,-2582.083333333333,53,1.0627161810413173,7,-0.04759930342482793
10,50,10,2,1,10,1,-14387.5,25.75107296137339,1010.625,-433.67052023121386,233,2.3303982005998,11,-0.04772369184841197
10,50,10,1,1,10,1,-14387.5,25.75107296137339,1010.625,-433.67052023121386,233,2.3303982005998,11,-0.04772369184841197
50,100,75,1,1,10,1,-14450.0,41.02564102564102,1603.125,-1204.9689440993789,273,1.3304284793814434,13,-0.04793100588771872
50,100,75,2,1,10,1,-14450.0,41.02564102564102,1603.125,-1204.9689440993789,273,1.3304284793814434,13,-0.04793100588771872
50,400,150,2,2,10,1,-14475.0,28.05755395683453,5300.320512820513,-2211.875,139,2.396302012012665,11,-0.048013931503441416
50,200,50,1,1,10,1,-14525.0,22.344322344322347,2918.44262295082,-908.254716981132,273,3.213242462038815,13,-0.04817978273488681
25,800,200,2,5,10,1,-14550.0,27.77777777777778,6323.333333333333,-2805.128205128205,54,2.254204753199269,7,-0.0482627083506095
50,3200,75,2,5,10,1,-14587.5,13.20754716981132,5941.071428571428,-1221.195652173913,53,4.864962807552928,10,-0.04838709677419355
50,6400,75,2,5,10,1,-14587.5,13.20754716981132,5941.071428571428,-1221.195652173913,53,4.864962807552928,10,-0.04838709677419355
50,12800,75,2,5,10,1,-14587.5,13.20754716981132,5941.071428571428,-1221.195652173913,53,4.864962807552928,10,-0.04838709677419355
50,1600,75,2,5,10,1,-14587.5,13.20754716981132,5941.071428571428,-1221.195652173913,53,4.864962807552928,10,-0.04838709677419355
50,200,175,1,5,10,1,-14612.5,43.39622641509434,2732.608695652174,-2582.083333333333,53,1.0582960899734093,7,-0.04847002238991625
50,200,50,2,1,10,1,-14650.0,21.978021978021975,2982.9166666666665,-909.037558685446,273,3.2814009038089087,13,-0.04859441081350029
50,12800,75,1,2,10,1,-14700.0,25.179856115107917,2986.785714285714,-1146.514423076923,139,2.605100864121726,10,-0.048760262044945685
50,6400,75,1,2,10,1,-14700.0,25.179856115107917,2986.785714285714,-1146.514423076923,139,2.605100864121726,10,-0.048760262044945685
50,1600,75,1,2,10,1,-14700.0,25.179856115107917,2986.785714285714,-1146.514423076923,139,2.605100864121726,10,-0.048760262044945685
50,3200,75,1,2,10,1,-14700.0,25.179856115107917,2986.785714285714,-1146.514423076923,139,2.605100864121726,10,-0.048760262044945685
10,200,200,1,5,10,1,-14712.5,44.230769230769226,2946.7391304347825,-2844.396551724138,52,1.0359804186405053,4,-0.04880172485280703
10,200,200,2,5,10,1,-14712.5,44.230769230769226,2946.7391304347825,-2844.396551724138,52,1.0359804186405053,4,-0.04880172485280703
25,400,150,2,1,10,1,-14750.0,28.04878048780488,5298.188405797101,-2148.728813559322,246,2.4657315396728765,13,-0.04892611327639108
50,800,100,1,1,10,1,-14775.0,31.868131868131865,3016.522988505747,-1490.389784946237,273,2.0239825976897468,13,-0.049009038892113777
25,25,25,1,1,10,1,-14825.0,46.7479674796748,591.5217391304348,-632.4427480916031,246,0.9352968959093174,5,-0.04917489012355917
25,25,25,2,1,10,1,-14825.0,46.7479674796748,591.5217391304348,-632.4427480916031,246,0.9352968959093174,5,-0.04917489012355917
75,75,75,2,1,10,1,-14887.5,46.45161290322581,1300.0868055555557,-1217.4698795180725,310,1.067859523613173,8,-0.04938220416286591
75,75,75,1,1,10,1,-14887.5,46.45161290322581,1300.0868055555557,-1217.4698795180725,310,1.067859523613173,8,-0.04938220416286591
75,75,125,2,1,10,1,-14987.5,56.774193548387096,1290.625,-1806.9962686567164,310,0.7142377781219349,6,-0.0497139066257567
75,75,125,1,1,10,1,-14987.5,56.774193548387096,1290.625,-1806.9962686567164,310,0.7142377781219349,6,-0.0497139066257567
50,6400,50,2,5,10,1,-15025.0,9.433962264150944,6310.0,-970.3125,53,6.503059581320451,14,-0.049838295049340745
50,1600,50,2,5,10,1,-15025.0,9.433962264150944,6310.0,-970.3125,53,6.503059581320451,14,-0.049838295049340745
50,3200,50,2,5,10,1,-15025.0,9.433962264150944,6310.0,-970.3125,53,6.503059581320451,14,-0.049838295049340745
50,12800,50,2,5,10,1,-15025.0,9.433962264150944,6310.0,-970.3125,53,6.503059581320451,14,-0.049838295049340745
100,400,125,1,1,10,1,-15062.5,43.098591549295776,2333.333333333333,-1841.893564356436,355,1.266812251525841,8,-0.04996268347292478
50,800,75,2,5,10,1,-15112.5,13.20754716981132,5866.071428571428,-1221.195652173913,53,4.803547587259203,10,-0.05012853470437018
100,200,150,1,1,10,1,-15237.5,47.04225352112676,2314.97005988024,-2137.433510638298,355,1.08306061842781,8,-0.05054316278298367
50,800,175,1,5,10,1,-15250.0,43.39622641509434,2704.891304347826,-2582.083333333333,53,1.047561583094204,7,-0.05058462559084501
50,3200,175,1,5,10,1,-15250.0,43.39622641509434,2704.891304347826,-2582.083333333333,53,1.047561583094204,7,-0.05058462559084501
50,1600,175,1,5,10,1,-15250.0,43.39622641509434,2704.891304347826,-2582.083333333333,53,1.047561583094204,7,-0.05058462559084501
50,6400,175,1,5,10,1,-15250.0,43.39622641509434,2704.891304347826,-2582.083333333333,53,1.047561583094204,7,-0.05058462559084501
50,12800,175,1,5,10,1,-15250.0,43.39622641509434,2704.891304347826,-2582.083333333333,53,1.047561583094204,7,-0.05058462559084501
100,400,150,1,2,10,1,-15350.0,44.516129032258064,2337.1376811594205,-2053.6337209302324,155,1.1380499148118632,6,-0.0509163280537358
50,800,200,1,1,10,1,-15412.5,45.78754578754579,3108.1,-2729.222972972973,273,1.138822306121186,9,-0.05112364209304254
10,100,100,2,1,10,1,-15475.0,46.78111587982833,1601.7201834862385,-1532.7620967741937,233,1.0449894258588284,5,-0.05133095613234928
10,100,100,1,1,10,1,-15475.0,46.78111587982833,1601.7201834862385,-1532.7620967741937,233,1.0449894258588284,5,-0.05133095613234928
10,1600,25,2,1,10,1,-15500.0,7.296137339055794,6552.205882352941,-587.4421296296297,233,11.153789542612436,42,-0.05141388174807198
10,3200,25,2,1,10,1,-15500.0,7.296137339055794,6552.205882352941,-587.4421296296297,233,11.153789542612436,42,-0.05141388174807198
10,6400,25,2,1,10,1,-15500.0,7.296137339055794,6552.205882352941,-587.4421296296297,233,11.153789542612436,42,-0.05141388174807198
10,12800,25,2,1,10,1,-15500.0,7.296137339055794,6552.205882352941,-587.4421296296297,233,11.153789542612436,42,-0.05141388174807198
50,800,50,2,5,10,1,-15550.0,9.433962264150944,6205.0,-970.3125,53,6.394847020933978,14,-0.05157973297951737
10,400,50,1,1,10,1,-15587.5,18.88412017167382,3496.306818181818,-896.4285714285714,233,3.900262586019558,21,-0.05170412140310142
10,400,200,2,5,10,1,-15962.5,30.76923076923077,5328.125,-2811.458333333333,52,1.895146350500185,6,-0.05294800563894187
75,200,175,2,1,10,1,-16187.5,45.483870967741936,2848.404255319149,-2472.263313609468,310,1.152144368942854,10,-0.05369433618044614
25,10,25,1,1,10,1,-16200.0,54.0650406504065,427.4436090225564,-646.4601769911504,246,0.6612064041006006,5,-0.053735798988307486
25,10,25,2,1,10,1,-16200.0,54.0650406504065,427.4436090225564,-646.4601769911504,246,0.6612064041006006,5,-0.053735798988307486
10,400,50,2,1,10,1,-16250.0,13.304721030042918,5324.193548387097,-897.5247524752475,233,5.932085475864278,21,-0.053901650219752885
10,10,10,2,1,10,1,-16550.0,44.63519313304721,430.40865384615387,-475.2906976744186,233,0.9055692778169844,8,-0.054896757608425245
10,10,10,1,1,10,1,-16550.0,44.63519313304721,430.40865384615387,-475.2906976744186,233,0.9055692778169844,8,-0.054896757608425245
75,50,75,2,1,10,1,-16562.5,52.58064516129032,991.2576687116564,-1211.8197278911564,310,0.8179910310889819,7,-0.05493822041628659
75,50,75,1,1,10,1,-16562.5,52.58064516129032,991.2576687116564,-1211.8197278911564,310,0.8179910310889819,7,-0.05493822041628659
10,1600,200,1,1,10,1,-16612.5,42.06008583690987,3610.5867346938776,-2744.074074074074,233,1.3157759729617318,9,-0.055104071647731984
10,12800,200,1,1,10,1,-16612.5,42.06008583690987,3610.5867346938776,-2744.074074074074,233,1.3157759729617318,9,-0.055104071647731984
10,6400,200,1,1,10,1,-16612.5,42.06008583690987,3610.5867346938776,-2744.074074074074,233,1.3157759729617318,9,-0.055104071647731984
10,3200,200,1,1,10,1,-16612.5,42.06008583690987,3610.5867346938776,-2744.074074074074,233,1.3157759729617318,9,-0.055104071647731984
75,100,75,1,1,10,1,-16750.0,40.96774193548387,1604.8228346456692,-1205.25956284153,310,1.3315163671982204,9,-0.055560162534206814
75,100,75,2,1,10,1,-16750.0,40.96774193548387,1604.8228346456692,-1205.25956284153,310,1.3315163671982204,9,-0.055560162534206814
75,6400,125,1,1,10,1,-16812.5,38.70967741935484,2737.9166666666665,-1817.6973684210527,310,1.5062555044820054,10,-0.05576747657351356
75,12800,125,1,1,10,1,-16812.5,38.70967741935484,2737.9166666666665,-1817.6973684210527,310,1.5062555044820054,10,-0.05576747657351356
75,3200,125,1,1,10,1,-16812.5,38.70967741935484,2737.9166666666665,-1817.6973684210527,310,1.5062555044820054,10,-0.05576747657351356
75,1600,125,1,1,10,1,-16812.5,38.70967741935484,2737.9166666666665,-1817.6973684210527,310,1.5062555044820054,10,-0.05576747657351356
10,50,25,2,1,10,1,-16825.0,33.47639484978541,972.4358974358976,-597.9032258064516,233,1.626410187241048,11,-0.055808939381374906
10,50,25,1,1,10,1,-16825.0,33.47639484978541,972.4358974358976,-597.9032258064516,233,1.626410187241048,11,-0.055808939381374906
25,3200,175,2,1,10,1,-16862.5,26.82926829268293,6429.924242424242,-2451.3194444444443,246,2.6230462361797526,12,-0.05593332780495895
25,6400,175,2,1,10,1,-16862.5,26.82926829268293,6429.924242424242,-2451.3194444444443,246,2.6230462361797526,12,-0.05593332780495895
25,12800,175,2,1,10,1,-16862.5,26.82926829268293,6429.924242424242,-2451.3194444444443,246,2.6230462361797526,12,-0.05593332780495895
75,400,200,1,1,10,1,-16912.5,49.67741935483871,2680.681818181818,-2754.727564102564,310,0.9731204831702228,9,-0.056099179036404344
75,100,100,2,1,10,1,-16950.0,46.774193548387096,1609.655172413793,-1517.2727272727273,310,1.0608871717526498,8,-0.05622356745998839
75,100,100,1,1,10,1,-16950.0,46.774193548387096,1609.655172413793,-1517.2727272727273,310,1.0608871717526498,8,-0.05622356745998839
10,10,75,2,1,10,1,-17125.0,71.67381974248927,388.3233532934132,-1242.0454545454545,233,0.31264826248692,4,-0.056804046770047266
10,10,75,1,1,10,1,-17125.0,71.67381974248927,388.3233532934132,-1242.0454545454545,233,0.31264826248692,4,-0.056804046770047266
100,800,125,1,1,10,1,-17137.5,43.098591549295776,2319.7712418300653,-1841.893564356436,355,1.2594491270947037,8,-0.05684550957790862
50,400,50,1,2,10,1,-17212.5,19.42446043165468,3002.777777777778,-877.5669642857143,139,3.421707858182486,13,-0.057094286425076704
50,1600,125,2,2,10,1,-17462.5,20.14388489208633,6691.071428571428,-1845.1576576576576,139,3.626287109289856,13,-0.05792354258230367
10,75,75,1,1,10,1,-17487.5,45.92274678111588,1255.3738317757009,-1204.861111111111,233,1.0419241024536077,10,-0.05800646819802637
10,75,75,2,1,10,1,-17487.5,45.92274678111588,1255.3738317757009,-1204.861111111111,233,1.0419241024536077,10,-0.05800646819802637
10,10,25,2,1,10,1,-17575.0,54.07725321888413,408.234126984127,-644.9766355140187,233,0.632944054878487,7,-0.05829670785305581
10,10,25,1,1,10,1,-17575.0,54.07725321888413,408.234126984127,-644.9766355140187,233,0.632944054878487,7,-0.05829670785305581
50,400,125,2,5,10,1,-17587.5,20.75471698113208,5419.318181818182,-1838.095238095238,53,2.9483337258596327,7,-0.058338170660917156
50,800,200,2,1,10,1,-17650.0,30.76923076923077,5983.482142857143,-2752.7116402116403,273,2.173668340501189,12,-0.0585454847002239
50,400,175,2,2,10,1,-17687.5,30.935251798561158,5303.197674418605,-2559.6354166666665,139,2.0718566557907665,11,-0.05866987312380795
50,200,75,1,2,10,1,-17700.0,25.179856115107917,2901.0714285714284,-1146.514423076923,139,2.530340107528492,10,-0.058711335931669294
10,200,200,1,1,10,1,-17825.0,47.21030042918455,2909.7727272727275,-2747.1544715447158,233,1.0591951626355298,9,-0.05912596401028278
10,200,200,2,1,10,1,-17825.0,47.21030042918455,2909.7727272727275,-2747.1544715447158,233,1.0591951626355298,9,-0.05912596401028278
25,50,75,1,1,10,1,-17912.5,52.4390243902439,961.9186046511628,-1213.6752136752136,246,0.7925667376351131,7,-0.059416203665312216
25,50,75,2,1,10,1,-17912.5,52.4390243902439,961.9186046511628,-1213.6752136752136,246,0.7925667376351131,7,-0.059416203665312216
10,75,25,1,1,10,1,-17987.5,27.467811158798284,1271.09375,-587.7958579881657,233,2.162474833270416,11,-0.05966498051248031
75,200,175,1,1,10,1,-17987.5,47.41935483870968,2627.4659863945576,-2479.9079754601225,310,1.0595014058564238,10,-0.05966498051248031
10,75,25,2,1,10,1,-17987.5,27.467811158798284,1271.09375,-587.7958579881657,233,2.162474833270416,11,-0.05966498051248031
75,200,125,1,1,10,1,-18137.5,39.67741935483871,2636.1788617886177,-1830.9491978609624,310,1.439788097271283,10,-0.060162534206816484
10,200,175,1,5,10,1,-18287.5,40.38461538461539,2935.714285714286,-2578.6290322580644,52,1.138478722216017,6,-0.06066008790115267
10,200,175,2,5,10,1,-18287.5,40.38461538461539,2935.714285714286,-2578.6290322580644,52,1.138478722216017,6,-0.06066008790115267
10,75,50,1,1,10,1,-18300.0,38.19742489270386,1243.9606741573034,-895.9201388888889,233,1.3884727222451445,10,-0.060701550709014014
10,75,50,2,1,10,1,-18300.0,38.19742489270386,1243.9606741573034,-895.9201388888889,233,1.3884727222451445,10,-0.060701550709014014
10,10,50,2,1,10,1,-18412.5,64.8068669527897,391.2251655629139,-944.969512195122,233,0.4140082410215704,7,-0.06107471597976615
10,10,50,1,1,10,1,-18412.5,64.8068669527897,391.2251655629139,-944.969512195122,233,0.4140082410215704,7,-0.06107471597976615
100,6400,125,2,2,10,1,-18437.5,23.225806451612904,5564.583333333333,-1838.3403361344535,155,3.0269603641696663,12,-0.061157641595488844
100,3200,125,2,2,10,1,-18437.5,23.225806451612904,5564.583333333333,-1838.3403361344535,155,3.0269603641696663,12,-0.061157641595488844
100,12800,125,2,2,10,1,-18437.5,23.225806451612904,5564.583333333333,-1838.3403361344535,155,3.0269603641696663,12,-0.061157641595488844
100,1600,125,2,2,10,1,-18437.5,23.225806451612904,5564.583333333333,-1838.3403361344535,155,3.0269603641696663,12,-0.061157641595488844
25,800,125,2,1,10,1,-18487.5,21.138211382113823,6427.163461538462,-1818.041237113402,246,3.5352132450764437,13,-0.06132349282693424
